Time,Ex,Ey
8.266999999999999460e+00,-3.995431066430756295e-01,2.899999801637167529e+00
8.268000000000000682e+00,-4.004596211431387109e-01,2.899999801475707351e+00
8.269000000000000128e+00,-4.013757351832389908e-01,2.899999801313424719e+00
8.269999999999999574e+00,-4.022914478472630062e-01,2.899999801150312972e+00
8.271000000000000796e+00,-4.032067582194931443e-01,2.899999800986366338e+00
8.272000000000000242e+00,-4.041216653846196882e-01,2.899999800821581708e+00
8.272999999999999687e+00,-4.050361684277337115e-01,2.899999800655952420e+00
8.274000000000000909e+00,-4.059502664343302980e-01,2.899999800489474922e+00
8.275000000000000355e+00,-4.068639584903086526e-01,2.899999800322141663e+00
8.275999999999999801e+00,-4.077772436819787627e-01,2.899999800153949536e+00
8.277000000000001023e+00,-4.086901210960489639e-01,2.899999799984892768e+00
8.278000000000000469e+00,-4.096025898196429815e-01,2.899999799814964696e+00
8.278999999999999915e+00,-4.105146489402916044e-01,2.899999799644162657e+00
8.279999999999999361e+00,-4.114262975459311855e-01,2.899999799472477768e+00
8.281000000000000583e+00,-4.123375347249126910e-01,2.899999799299907810e+00
8.282000000000000028e+00,-4.132483595659974251e-01,2.899999799126444788e+00
8.282999999999999474e+00,-4.141587711583607501e-01,2.899999798952084262e+00
8.284000000000000696e+00,-4.150687685915851466e-01,2.899999798776821791e+00
8.285000000000000142e+00,-4.159783509556748693e-01,2.899999798600648049e+00
8.285999999999999588e+00,-4.168875173410461765e-01,2.899999798423561259e+00
8.287000000000000810e+00,-4.177962668385279410e-01,2.899999798245553428e+00
8.288000000000000256e+00,-4.187045985393712533e-01,2.899999798066619228e+00
8.288999999999999702e+00,-4.196125115352434820e-01,2.899999797886752884e+00
8.290000000000000924e+00,-4.205200049182269417e-01,2.899999797705948623e+00
8.291000000000000369e+00,-4.214270777808282187e-01,2.899999797524198897e+00
8.291999999999999815e+00,-4.223337292159743961e-01,2.899999797341500152e+00
8.293000000000001037e+00,-4.232399583170088908e-01,2.899999797157844394e+00
8.294000000000000483e+00,-4.241457641777022225e-01,2.899999796973226296e+00
8.294999999999999929e+00,-4.250511458922486829e-01,2.899999796787639195e+00
8.295999999999999375e+00,-4.259561025552623392e-01,2.899999796601076429e+00
8.297000000000000597e+00,-4.268606332617843058e-01,2.899999796413532671e+00
8.298000000000000043e+00,-4.277647371072839100e-01,2.899999796225000814e+00
8.298999999999999488e+00,-4.286684131876558057e-01,2.899999796035474642e+00
8.300000000000000711e+00,-4.295716605992205839e-01,2.899999795844947492e+00
8.301000000000000156e+00,-4.304744784387288803e-01,2.899999795653411816e+00
8.301999999999999602e+00,-4.313768658033633185e-01,2.899999795460862728e+00
8.303000000000000824e+00,-4.322788217907306274e-01,2.899999795267292235e+00
8.304000000000000270e+00,-4.331803454988763513e-01,2.899999795072694120e+00
8.304999999999999716e+00,-4.340814360262750249e-01,2.899999794877061277e+00
8.306000000000000938e+00,-4.349820924718316162e-01,2.899999794680386600e+00
8.307000000000000384e+00,-4.358823139348891318e-01,2.899999794482662985e+00
8.307999999999999829e+00,-4.367820995152246755e-01,2.899999794283884214e+00
8.309000000000001052e+00,-4.376814483130500588e-01,2.899999794084042293e+00
8.310000000000000497e+00,-4.385803594290139662e-01,2.899999793883130117e+00
8.310999999999999943e+00,-4.394788319642062291e-01,2.899999793681140137e+00
8.311999999999999389e+00,-4.403768650201483892e-01,2.899999793478066579e+00
8.313000000000000611e+00,-4.412744576988064660e-01,2.899999793273899673e+00
8.314000000000000057e+00,-4.421716091025869044e-01,2.899999793068634091e+00
8.314999999999999503e+00,-4.430683183343376297e-01,2.899999792862260062e+00
8.316000000000000725e+00,-4.439645844973437727e-01,2.899999792654772257e+00
8.317000000000000171e+00,-4.448604066953382175e-01,2.899999792446161351e+00
8.317999999999999616e+00,-4.457557840325006016e-01,2.899999792236419793e+00
8.319000000000000838e+00,-4.466507156134460477e-01,2.899999792025540479e+00
8.320000000000000284e+00,-4.475452005432426494e-01,2.899999791813513639e+00
8.320999999999999730e+00,-4.484392379274054763e-01,2.899999791600333943e+00
8.322000000000000952e+00,-4.493328268718912444e-01,2.899999791385991621e+00
8.323000000000000398e+00,-4.502259664831123054e-01,2.899999791170477792e+00
8.323999999999999844e+00,-4.511186558679267655e-01,2.899999790953785350e+00
8.324999999999999289e+00,-4.520108941336397068e-01,2.899999790735905858e+00
8.326000000000000512e+00,-4.529026803880126240e-01,2.899999790516830434e+00
8.326999999999999957e+00,-4.537940137392580953e-01,2.899999790296551083e+00
8.327999999999999403e+00,-4.546848932960410039e-01,2.899999790075058037e+00
8.329000000000000625e+00,-4.555753181674765395e-01,2.899999789852343746e+00
8.330000000000000071e+00,-4.564652874631393020e-01,2.899999789628399327e+00
8.330999999999999517e+00,-4.573548002930590273e-01,2.899999789403215456e+00
8.332000000000000739e+00,-4.582438557677179780e-01,2.899999789176782805e+00
8.333000000000000185e+00,-4.591324529980596036e-01,2.899999788949093382e+00
8.333999999999999631e+00,-4.600205910954854316e-01,2.899999788720136973e+00
8.335000000000000853e+00,-4.609082691718532354e-01,2.899999788489904695e+00
8.336000000000000298e+00,-4.617954863394820864e-01,2.899999788258387667e+00
8.336999999999999744e+00,-4.626822417111558505e-01,2.899999788025575675e+00
8.338000000000000966e+00,-4.635685344001129193e-01,2.899999787791459838e+00
8.339000000000000412e+00,-4.644543635200604204e-01,2.899999787556029496e+00
8.339999999999999858e+00,-4.653397281851664458e-01,2.899999787319275768e+00
8.340999999999999304e+00,-4.662246275100623283e-01,2.899999787081188884e+00
8.342000000000000526e+00,-4.671090606098471931e-01,2.899999786841759075e+00
8.342999999999999972e+00,-4.679930266000865702e-01,2.899999786600974350e+00
8.343999999999999417e+00,-4.688765245968116724e-01,2.899999786358826714e+00
8.345000000000000639e+00,-4.697595537165195623e-01,2.899999786115305067e+00
8.346000000000000085e+00,-4.706421130761812011e-01,2.899999785870399194e+00
8.346999999999999531e+00,-4.715242017932336216e-01,2.899999785624098880e+00
8.348000000000000753e+00,-4.724058189855859791e-01,2.899999785376392136e+00
8.349000000000000199e+00,-4.732869637716174971e-01,2.899999785127270080e+00
8.349999999999999645e+00,-4.741676352701819086e-01,2.899999784876720277e+00
8.351000000000000867e+00,-4.750478326006031260e-01,2.899999784624732957e+00
8.352000000000000313e+00,-4.759275548826825686e-01,2.899999784371296574e+00
8.352999999999999758e+00,-4.768068012366968311e-01,2.899999784116399582e+00
8.354000000000000981e+00,-4.776855707833924658e-01,2.899999783860032210e+00
8.355000000000000426e+00,-4.785638626439994714e-01,2.899999783602180692e+00
8.355999999999999872e+00,-4.794416759402252981e-01,2.899999783342834814e+00
8.356999999999999318e+00,-4.803190097942504622e-01,2.899999783081982585e+00
8.358000000000000540e+00,-4.811958633287393705e-01,2.899999782819612903e+00
8.358999999999999986e+00,-4.820722356668357134e-01,2.899999782555712891e+00
8.359999999999999432e+00,-4.829481259321659614e-01,2.899999782290271000e+00
8.361000000000000654e+00,-4.838235332488328155e-01,2.899999782023274797e+00
8.362000000000000099e+00,-4.846984567414296952e-01,2.899999781754711847e+00
8.362999999999999545e+00,-4.855728955350295806e-01,2.899999781484570160e+00
8.364000000000000767e+00,-4.864468487551877884e-01,2.899999781212836414e+00
8.365000000000000213e+00,-4.873203155279507426e-01,2.899999780939498173e+00
8.365999999999999659e+00,-4.881932949798498678e-01,2.899999780664543003e+00
8.367000000000000881e+00,-4.890657862378978704e-01,2.899999780387957582e+00
8.368000000000000327e+00,-4.899377884296038932e-01,2.899999780109728142e+00
8.368999999999999773e+00,-4.908093006829632454e-01,2.899999779829841806e+00
8.370000000000000995e+00,-4.916803221264575696e-01,2.899999779548285694e+00
8.371000000000000441e+00,-4.925508518890630016e-01,2.899999779265044708e+00
8.371999999999999886e+00,-4.934208891002488384e-01,2.899999778980106857e+00
8.372999999999999332e+00,-4.942904328899707656e-01,2.899999778693457042e+00
8.374000000000000554e+00,-4.951594823886844576e-01,2.899999778405081052e+00
8.375000000000000000e+00,-4.960280367273355306e-01,2.899999778114965121e+00
8.375999999999999446e+00,-4.968960950373694230e-01,2.899999777823095037e+00
8.377000000000000668e+00,-4.977636564507194605e-01,2.899999777529454814e+00
8.378000000000000114e+00,-4.986307200998232880e-01,2.899999777234032017e+00
8.378999999999999559e+00,-4.994972851176148199e-01,2.899999776936809770e+00
8.380000000000000782e+00,-5.003633506375227968e-01,2.899999776637773863e+00
8.381000000000000227e+00,-5.012289157934801676e-01,2.899999776336908752e+00
8.381999999999999673e+00,-5.020939797199177601e-01,2.899999776034199339e+00
8.383000000000000895e+00,-5.029585415517674463e-01,2.899999775729629192e+00
8.384000000000000341e+00,-5.038226004244636957e-01,2.899999775423182768e+00
8.384999999999999787e+00,-5.046861554739446865e-01,2.899999775114845413e+00
8.386000000000001009e+00,-5.055492058366504171e-01,2.899999774804598918e+00
8.387000000000000455e+00,-5.064117506495272591e-01,2.899999774492428184e+00
8.387999999999999901e+00,-5.072737890500276237e-01,2.899999774178315892e+00
8.388999999999999346e+00,-5.081353201761064087e-01,2.899999773862246499e+00
8.390000000000000568e+00,-5.089963431662313242e-01,2.899999773544201354e+00
8.391000000000000014e+00,-5.098568571593729004e-01,2.899999773224164912e+00
8.391999999999999460e+00,-5.107168612950171438e-01,2.899999772902118522e+00
8.393000000000000682e+00,-5.115763547131513267e-01,2.899999772578045310e+00
8.394000000000000128e+00,-5.124353365542794192e-01,2.899999772251927510e+00
8.394999999999999574e+00,-5.132938059594172042e-01,2.899999771923746472e+00
8.396000000000000796e+00,-5.141517620700879476e-01,2.899999771593485320e+00
8.397000000000000242e+00,-5.150092040283332784e-01,2.899999771261124071e+00
8.397999999999999687e+00,-5.158661309767083036e-01,2.899999770926644960e+00
8.399000000000000909e+00,-5.167225420582766127e-01,2.899999770590029335e+00
8.400000000000000355e+00,-5.175784364166278184e-01,2.899999770251256770e+00
8.400999999999999801e+00,-5.184338131958619034e-01,2.899999769910309499e+00
8.402000000000001023e+00,-5.192886715405951037e-01,2.899999769567167096e+00
8.403000000000000469e+00,-5.201430105959673478e-01,2.899999769221809576e+00
8.403999999999999915e+00,-5.209968295076341516e-01,2.899999768874217843e+00
8.404999999999999361e+00,-5.218501274217707264e-01,2.899999768524370136e+00
8.406000000000000583e+00,-5.227029034850749767e-01,2.899999768172247361e+00
8.407000000000000028e+00,-5.235551568447670556e-01,2.899999767817827312e+00
8.407999999999999474e+00,-5.244068866485880331e-01,2.899999767461090450e+00
8.409000000000000696e+00,-5.252580920448030044e-01,2.899999767102014125e+00
8.410000000000000142e+00,-5.261087721822015340e-01,2.899999766740577023e+00
8.410999999999999588e+00,-5.269589262101005422e-01,2.899999766376757826e+00
8.412000000000000810e+00,-5.278085532783368672e-01,2.899999766010533442e+00
8.413000000000000256e+00,-5.286576525372808089e-01,2.899999765641882110e+00
8.413999999999999702e+00,-5.295062231378288020e-01,2.899999765270781626e+00
8.415000000000000924e+00,-5.303542642314024169e-01,2.899999764897207122e+00
8.416000000000000369e+00,-5.312017749699559088e-01,2.899999764521137724e+00
8.416999999999999815e+00,-5.320487545059765511e-01,2.899999764142547676e+00
8.418000000000001037e+00,-5.328952019924737549e-01,2.899999763761414329e+00
8.419000000000000483e+00,-5.337411165829974991e-01,2.899999763377712370e+00
8.419999999999999929e+00,-5.345864974316295593e-01,2.899999762991419150e+00
8.420999999999999375e+00,-5.354313436929788450e-01,2.899999762602508024e+00
8.422000000000000597e+00,-5.362756545221958326e-01,2.899999762210954124e+00
8.423000000000000043e+00,-5.371194290749639055e-01,2.899999761816733468e+00
8.423999999999999488e+00,-5.379626665075026848e-01,2.899999761419817634e+00
8.425000000000000711e+00,-5.388053659765689174e-01,2.899999761020182643e+00
8.426000000000000156e+00,-5.396475266394542558e-01,2.899999760617800959e+00
8.426999999999999602e+00,-5.404891476539973594e-01,2.899999760212646382e+00
8.428000000000000824e+00,-5.413302281785659087e-01,2.899999759804690491e+00
8.429000000000000270e+00,-5.421707673720749243e-01,2.899999759393907084e+00
8.429999999999999716e+00,-5.430107643939801054e-01,2.899999758980267295e+00
8.431000000000000938e+00,-5.438502184042759424e-01,2.899999758563742702e+00
8.432000000000000384e+00,-5.446891285635022673e-01,2.899999758144306217e+00
8.432999999999999829e+00,-5.455274940327442534e-01,2.899999757721926308e+00
8.434000000000001052e+00,-5.463653139736268649e-01,2.899999757296574998e+00
8.435000000000000497e+00,-5.472025875483245150e-01,2.899999756868222534e+00
8.435999999999999943e+00,-5.480393139195581798e-01,2.899999756436837828e+00
8.436999999999999389e+00,-5.488754922505915124e-01,2.899999756002390683e+00
8.438000000000000611e+00,-5.497111217052405019e-01,2.899999755564850012e+00
8.439000000000000057e+00,-5.505462014478699206e-01,2.899999755124183398e+00
8.439999999999999503e+00,-5.513807306433919919e-01,2.899999754680360198e+00
8.441000000000000725e+00,-5.522147084572684994e-01,2.899999754233347105e+00
8.442000000000000171e+00,-5.530481340555152281e-01,2.899999753783111700e+00
8.442999999999999616e+00,-5.538810066047004099e-01,2.899999753329620678e+00
8.444000000000000838e+00,-5.547133252719422813e-01,2.899999752872838954e+00
8.445000000000000284e+00,-5.555450892249130801e-01,2.899999752412734555e+00
8.445999999999999730e+00,-5.563762976318447073e-01,2.899999751949270177e+00
8.447000000000000952e+00,-5.572069496615166262e-01,2.899999751482413402e+00
8.448000000000000398e+00,-5.580370444832701837e-01,2.899999751012125593e+00
8.448999999999999844e+00,-5.588665812670047250e-01,2.899999750538372556e+00
8.449999999999999289e+00,-5.596955591831712651e-01,2.899999750061116544e+00
8.451000000000000512e+00,-5.605239774027849231e-01,2.899999749580320696e+00
8.451999999999999957e+00,-5.613518350974195936e-01,2.899999749095947266e+00
8.452999999999999403e+00,-5.621791314392097227e-01,2.899999748607957173e+00
8.454000000000000625e+00,-5.630058656008466444e-01,2.899999748116313114e+00
8.455000000000000071e+00,-5.638320367555900159e-01,2.899999747620973345e+00
8.455999999999999517e+00,-5.646576440772592687e-01,2.899999747121898785e+00
8.457000000000000739e+00,-5.654826867402371615e-01,2.899999746619050356e+00
8.458000000000000185e+00,-5.663071639194716678e-01,2.899999746112383647e+00
8.458999999999999631e+00,-5.671310747904774185e-01,2.899999745601860024e+00
8.460000000000000853e+00,-5.679544185293313729e-01,2.899999745087435077e+00
8.461000000000000298e+00,-5.687771943126811447e-01,2.899999744569066173e+00
8.461999999999999744e+00,-5.695994013177433368e-01,2.899999744046708905e+00
8.463000000000000966e+00,-5.704210387222968803e-01,2.899999743520321083e+00
8.464000000000000412e+00,-5.712421057046958017e-01,2.899999742989855633e+00
8.464999999999999858e+00,-5.720626014438645601e-01,2.899999742455266816e+00
8.465999999999999304e+00,-5.728825251192936063e-01,2.899999741916509333e+00
8.467000000000000526e+00,-5.737018759110501520e-01,2.899999741373535223e+00
8.467999999999999972e+00,-5.745206529997720635e-01,2.899999740826297412e+00
8.468999999999999417e+00,-5.753388555666746340e-01,2.899999740274746607e+00
8.470000000000000639e+00,-5.761564827935377053e-01,2.899999739718833514e+00
8.471000000000000085e+00,-5.769735338627273169e-01,2.899999739158508394e+00
8.471999999999999531e+00,-5.777900079571793857e-01,2.899999738593721066e+00
8.473000000000000753e+00,-5.786059042604081437e-01,2.899999738024418683e+00
8.474000000000000199e+00,-5.794212219565050281e-01,2.899999737450548842e+00
8.474999999999999645e+00,-5.802359602301416786e-01,2.899999736872059586e+00
8.476000000000000867e+00,-5.810501182665651632e-01,2.899999736288895846e+00
8.477000000000000313e+00,-5.818636952516065275e-01,2.899999735701002557e+00
8.477999999999999758e+00,-5.826766903716766866e-01,2.899999735108325094e+00
8.479000000000000981e+00,-5.834891028137644264e-01,2.899999734510805283e+00
8.480000000000000426e+00,-5.843009317654481727e-01,2.899999733908386279e+00
8.480999999999999872e+00,-5.851121764148830007e-01,2.899999733301009908e+00
8.481999999999999318e+00,-5.859228359508114048e-01,2.899999732688616660e+00
8.483000000000000540e+00,-5.867329095625601898e-01,2.899999732071145253e+00
8.483999999999999986e+00,-5.875423964400418031e-01,2.899999731448535734e+00
8.484999999999999432e+00,-5.883512957737560001e-01,2.899999730820724153e+00
8.486000000000000654e+00,-5.891596067547861804e-01,2.899999730187648339e+00
8.487000000000000099e+00,-5.899673285748094909e-01,2.899999729549243455e+00
8.487999999999999545e+00,-5.907744604260896093e-01,2.899999728905445107e+00
8.489000000000000767e+00,-5.915810015014766332e-01,2.899999728256184461e+00
8.490000000000000213e+00,-5.923869509944149625e-01,2.899999727601395794e+00
8.490999999999999659e+00,-5.931923080989414121e-01,2.899999726941009826e+00
8.492000000000000881e+00,-5.939970720096804380e-01,2.899999726274955947e+00
8.493000000000000327e+00,-5.948012419218520197e-01,2.899999725603165324e+00
8.493999999999999773e+00,-5.956048170312735479e-01,2.899999724925562017e+00
8.495000000000000995e+00,-5.964077965343468346e-01,2.899999724242075860e+00
8.496000000000000441e+00,-5.972101796280797625e-01,2.899999723552630915e+00
8.496999999999999886e+00,-5.980119655100712972e-01,2.899999722857150353e+00
8.497999999999999332e+00,-5.988131533785168159e-01,2.899999722155558679e+00
8.499000000000000554e+00,-5.996137424322092180e-01,2.899999721447775514e+00
8.500000000000000000e+00,-6.004136501503958279e-01,2.899689299347535609e+00
8.500999999999999446e+00,-6.012128587105642907e-01,2.899087454892334659e+00
8.502000000000000668e+00,-6.020116485694461117e-01,2.898485857323218617e+00
8.503000000000000114e+00,-6.028098355634394778e-01,2.897883455331960345e+00
8.503999999999999559e+00,-6.036074197282059739e-01,2.897280255311883046e+00
8.505000000000000782e+00,-6.044044002623409906e-01,2.896676257839984281e+00
8.506000000000000227e+00,-6.052007763695936848e-01,2.896071463525358602e+00
8.506999999999999673e+00,-6.059965472542642173e-01,2.895465872977540656e+00
8.508000000000000895e+00,-6.067917121212266229e-01,2.894859486806687698e+00
8.509000000000000341e+00,-6.075862701759431328e-01,2.894252305623579158e+00
8.509999999999999787e+00,-6.083802206244560695e-01,2.893644330039625068e+00
8.511000000000001009e+00,-6.091735626733894016e-01,2.893035560666879391e+00
8.512000000000000455e+00,-6.099662955299599565e-01,2.892425998118037356e+00
8.512999999999999901e+00,-6.107584184019719808e-01,2.891815643006444780e+00
8.513999999999999346e+00,-6.115499304978151418e-01,2.891204495946110953e+00
8.515000000000000568e+00,-6.123408310264764065e-01,2.890592557551703301e+00
8.516000000000000014e+00,-6.131311191975337138e-01,2.889979828438557607e+00
8.516999999999999460e+00,-6.139207942211643010e-01,2.889366309222682005e+00
8.518000000000000682e+00,-6.147098553081357108e-01,2.888752000520763197e+00
8.519000000000000128e+00,-6.154983016698178933e-01,2.888136902950169560e+00
8.519999999999999574e+00,-6.162861325181829830e-01,2.887521017128948930e+00
8.521000000000000796e+00,-6.170733470657971953e-01,2.886904343675846363e+00
8.522000000000000242e+00,-6.178599445258344813e-01,2.886286883210295251e+00
8.522999999999999687e+00,-6.186459241120746411e-01,2.885668636352423100e+00
8.524000000000000909e+00,-6.194312850388945524e-01,2.885049603723060407e+00
8.525000000000000355e+00,-6.202160265212870449e-01,2.884429785943735780e+00
8.525999999999999801e+00,-6.210001477748482435e-01,2.883809183636683926e+00
8.527000000000001023e+00,-6.217836480157825640e-01,2.883187797424848764e+00
8.528000000000000469e+00,-6.225665264609065996e-01,2.882565627931879870e+00
8.528999999999999915e+00,-6.233487823276491202e-01,2.881942675782140917e+00
8.529999999999999361e+00,-6.241304148340484081e-01,2.881318941600711891e+00
8.531000000000000583e+00,-6.249114231987606960e-01,2.880694426013384657e+00
8.532000000000000028e+00,-6.256918066410540602e-01,2.880069129646672721e+00
8.532999999999999474e+00,-6.264715643808176360e-01,2.879443053127805463e+00
8.534000000000000696e+00,-6.272506956385502930e-01,2.878816197084737460e+00
8.535000000000000142e+00,-6.280291996353750683e-01,2.878188562146146712e+00
8.535999999999999588e+00,-6.288070755930345035e-01,2.877560148941431084e+00
8.537000000000000810e+00,-6.295843227338885351e-01,2.876930958100720748e+00
8.538000000000000256e+00,-6.303609402809201567e-01,2.876300990254867962e+00
8.538999999999999702e+00,-6.311369274577381949e-01,2.875670246035455513e+00
8.540000000000000924e+00,-6.319122834885680939e-01,2.875038726074797601e+00
8.541000000000000369e+00,-6.326870075982680142e-01,2.874406431005934515e+00
8.541999999999999815e+00,-6.334610990123170637e-01,2.873773361462641951e+00
8.543000000000001037e+00,-6.342345569568205166e-01,2.873139518079428356e+00
8.544000000000000483e+00,-6.350073806585150304e-01,2.872504901491532259e+00
8.544999999999999929e+00,-6.357795693447646501e-01,2.871869512334928487e+00
8.545999999999999375e+00,-6.365511222435611405e-01,2.871233351246327281e+00
8.547000000000000597e+00,-6.373220385835276502e-01,2.870596418863174293e+00
8.548000000000000043e+00,-6.380923175939212655e-01,2.869958715823648809e+00
8.548999999999999488e+00,-6.388619585046297900e-01,2.869320242766670415e+00
8.550000000000000711e+00,-6.396309605461734105e-01,2.868681000331893216e+00
8.551000000000000156e+00,-6.403993229497082496e-01,2.868040989159710286e+00
8.551999999999999602e+00,-6.411670449470282529e-01,2.867400209891251883e+00
8.553000000000000824e+00,-6.419341257705558634e-01,2.866758663168389010e+00
8.554000000000000270e+00,-6.427005646533583416e-01,2.866116349633728522e+00
8.554999999999999716e+00,-6.434663608291402159e-01,2.865473269930616240e+00
8.556000000000000938e+00,-6.442315135322395081e-01,2.864829424703141836e+00
8.557000000000000384e+00,-6.449960219976383913e-01,2.864184814596129502e+00
8.557999999999999829e+00,-6.457598854609609695e-01,2.863539440255144175e+00
8.559000000000001052e+00,-6.465231031584682819e-01,2.862893302326494194e+00
8.560000000000000497e+00,-6.472856743270685165e-01,2.862246401457223755e+00
8.560999999999999943e+00,-6.480475982043110150e-01,2.861598738295117350e+00
8.561999999999999389e+00,-6.488088740283868283e-01,2.860950313488705099e+00
8.563000000000000611e+00,-6.495695010381381529e-01,2.860301127687249867e+00
8.564000000000000057e+00,-6.503294784730477840e-01,2.859651181540758813e+00
8.564999999999999503e+00,-6.510888055732487745e-01,2.859000475699978949e+00
8.566000000000000725e+00,-6.518474815795178845e-01,2.858349010816398028e+00
8.567000000000000171e+00,-6.526055057332834641e-01,2.857696787542243211e+00
8.567999999999999616e+00,-6.533628772766243431e-01,2.857043806530479291e+00
8.569000000000000838e+00,-6.541195954522646128e-01,2.856390068434816687e+00
8.570000000000000284e+00,-6.548756595035838401e-01,2.855735573909700342e+00
8.570999999999999730e+00,-6.556310686746122940e-01,2.855080323610315496e+00
8.572000000000000952e+00,-6.563858222100301676e-01,2.854424318192591237e+00
8.573000000000000398e+00,-6.571399193551742401e-01,2.853767558313192954e+00
8.573999999999999844e+00,-6.578933593560366555e-01,2.853110044629521447e+00
8.575000000000001066e+00,-6.586461414592594821e-01,2.852451777799723587e+00
8.576000000000000512e+00,-6.593982649121457040e-01,2.851792758482681212e+00
8.576999999999999957e+00,-6.601497289626530041e-01,2.851132987338012459e+00
8.577999999999999403e+00,-6.609005328593952067e-01,2.850472465026078872e+00
8.579000000000000625e+00,-6.616506758516469411e-01,2.849811192207976518e+00
8.580000000000000071e+00,-6.624001571893410878e-01,2.849149169545539095e+00
8.580999999999999517e+00,-6.631489761230709989e-01,2.848486397701337491e+00
8.582000000000000739e+00,-6.638971319040878338e-01,2.847822877338681558e+00
8.583000000000000185e+00,-6.646446237843081084e-01,2.847158609121615669e+00
8.583999999999999631e+00,-6.653914510163101426e-01,2.846493593714922277e+00
8.585000000000000853e+00,-6.661376128533307295e-01,2.845827831784118800e+00
8.586000000000000298e+00,-6.668831085492776811e-01,2.845161323995458069e+00
8.586999999999999744e+00,-6.676279373587186150e-01,2.844494071015927883e+00
8.588000000000000966e+00,-6.683720985368877265e-01,2.843826073513252339e+00
8.589000000000000412e+00,-6.691155913396847899e-01,2.843157332155890504e+00
8.589999999999999858e+00,-6.698584150236803758e-01,2.842487847613031082e+00
8.590999999999999304e+00,-6.706005688461058600e-01,2.841817620554602630e+00
8.592000000000000526e+00,-6.713420520648687440e-01,2.841146651651262900e+00
8.592999999999999972e+00,-6.720828639385399983e-01,2.840474941574403722e+00
8.593999999999999417e+00,-6.728230037263668306e-01,2.839802490996146567e+00
8.595000000000000639e+00,-6.735624706882592516e-01,2.839129300589350979e+00
8.596000000000000085e+00,-6.743012640848052852e-01,2.838455371027603480e+00
8.596999999999999531e+00,-6.750393831772661946e-01,2.837780702985219339e+00
8.598000000000000753e+00,-6.757768272275695987e-01,2.837105297137251458e+00
8.599000000000000199e+00,-6.765135954983236832e-01,2.836429154159478383e+00
8.599999999999999645e+00,-6.772496872528086520e-01,2.835752274728405631e+00
8.601000000000000867e+00,-6.779851017549811676e-01,2.835074659521273688e+00
8.602000000000000313e+00,-6.787198382694716869e-01,2.834396309216049570e+00
8.602999999999999758e+00,-6.794538960615934542e-01,2.833717224491424602e+00
8.604000000000000981e+00,-6.801872743973291779e-01,2.833037406026824634e+00
8.605000000000000426e+00,-6.809199725433469075e-01,2.832356854502396271e+00
8.605999999999999872e+00,-6.816519897669940375e-01,2.831675570599015312e+00
8.606999999999999318e+00,-6.823833253362905360e-01,2.830993554998285422e+00
8.608000000000000540e+00,-6.831139785199467074e-01,2.830310808382533239e+00
8.608999999999999986e+00,-6.838439485873479828e-01,2.829627331434810156e+00
8.609999999999999432e+00,-6.845732348085666885e-01,2.828943124838893208e+00
8.611000000000000654e+00,-6.853018364543516094e-01,2.828258189279285517e+00
8.612000000000000099e+00,-6.860297527961427555e-01,2.827572525441207851e+00
8.612999999999999545e+00,-6.867569831060622576e-01,2.826886134010608842e+00
8.614000000000000767e+00,-6.874835266569138126e-01,2.826199015674157877e+00
8.615000000000000213e+00,-6.882093827221915650e-01,2.825511171119245102e+00
8.615999999999999659e+00,-6.889345505760763322e-01,2.824822601033982306e+00
8.617000000000000881e+00,-6.896590294934321630e-01,2.824133306107204699e+00
8.618000000000000327e+00,-6.903828187498159963e-01,2.823443287028462034e+00
8.618999999999999773e+00,-6.911059176214742195e-01,2.822752544488025706e+00
8.620000000000000995e+00,-6.918283253853375614e-01,2.822061079176890086e+00
8.621000000000000441e+00,-6.925500413190315285e-01,2.821368891786761424e+00
8.621999999999999886e+00,-6.932710647008744065e-01,2.820675983010066279e+00
8.622999999999999332e+00,-6.939913948098704877e-01,2.819982353539950193e+00
8.624000000000000554e+00,-6.947110309257221727e-01,2.819288004070272358e+00
8.625000000000000000e+00,-6.954299723288231982e-01,2.818592935295609614e+00
8.625999999999999446e+00,-6.961482183002638546e-01,2.817897147911250677e+00
8.627000000000000668e+00,-6.968657681218223265e-01,2.817200642613205908e+00
8.628000000000000114e+00,-6.975826210759813462e-01,2.816503420098192212e+00
8.628999999999999559e+00,-6.982987764459150926e-01,2.815805481063643256e+00
8.630000000000000782e+00,-6.990142335154946318e-01,2.815106826207706803e+00
8.631000000000000227e+00,-6.997289915692904705e-01,2.814407456229241156e+00
8.631999999999999673e+00,-7.004430498925717785e-01,2.813707371827814274e+00
8.633000000000000895e+00,-7.011564077713050569e-01,2.813006573703710433e+00
8.634000000000000341e+00,-7.018690644921585786e-01,2.812305062557920454e+00
8.634999999999999787e+00,-7.025810193425022776e-01,2.811602839092141704e+00
8.636000000000001009e+00,-7.032922716104036409e-01,2.810899904008789640e+00
8.637000000000000455e+00,-7.040028205846352582e-01,2.810196258010980053e+00
8.637999999999999901e+00,-7.047126655546743779e-01,2.809491901802538827e+00
8.638999999999999346e+00,-7.054218058106965783e-01,2.808786836088001060e+00
8.640000000000000568e+00,-7.061302406435859824e-01,2.808081061572607062e+00
8.641000000000000014e+00,-7.068379693449301504e-01,2.807374578962302802e+00
8.641999999999999460e+00,-7.075449912070241876e-01,2.806667388963737686e+00
8.643000000000000682e+00,-7.082513055228663035e-01,2.805959492284268997e+00
8.644000000000000128e+00,-7.089569115861646953e-01,2.805250889631957456e+00
